user_id,restaurant_id,interaction_type,weight
493,97,order,5
493,38,view,1
493,119,click,3
493,189,view,1
493,263,view,1
493,211,view,1
493,43,view,1
493,163,order,5
494,226,order,5
494,171,view,1
494,194,view,1
494,189,view,1
494,239,order,5
494,77,order,5
494,197,order,5
494,167,view,1
494,17,view,1
494,240,order,5
495,90,view,1
495,100,click,3
495,74,click,3
495,187,click,3
495,197,order,5
495,111,view,1
495,244,view,1
495,59,order,5
495,259,view,1
495,171,view,1
495,226,view,1
495,26,view,1
496,86,view,1
496,177,click,3
496,223,order,5
496,106,click,3
496,6,order,5
496,162,order,5
496,43,view,1
496,31,view,1
497,124,view,1
497,82,view,1
497,55,view,1
497,121,view,1
497,70,view,1
497,185,view,1
497,298,order,5
497,54,click,3
497,140,order,5
497,219,order,5
497,144,order,5
497,164,view,1
497,252,view,1
497,206,order,5
498,209,view,1
498,51,view,1
498,38,view,1
498,283,click,3
498,177,view,1
498,103,view,1
498,190,click,3
498,280,order,5
498,293,order,5
498,93,view,1
499,40,click,3
499,175,view,1
499,285,view,1
499,8,order,5
499,82,order,5
499,290,view,1
499,129,order,5
499,191,view,1
499,296,click,3
499,264,click,3
499,21,click,3
499,137,view,1
499,5,view,1
499,183,view,1
499,244,click,3
499,88,click,3
499,98,view,1
499,245,view,1
499,193,view,1
500,65,view,1
500,252,view,1
500,114,view,1
500,69,order,5
500,165,order,5
500,222,view,1
500,292,view,1
500,73,order,5
500,164,view,1
500,298,order,5
500,7,order,5
500,205,view,1
500,238,click,3
500,246,order,5
500,160,click,3
500,217,view,1
501,137,view,1
501,18,view,1
501,74,order,5
501,100,order,5
501,262,click,3
501,62,view,1
501,258,order,5
501,116,click,3
502,43,view,1
502,98,order,5
502,85,click,3
502,246,order,5
502,78,view,1
502,269,view,1
502,35,click,3
502,80,order,5
502,281,click,3
502,59,view,1
503,194,click,3
503,44,view,1
503,226,click,3
503,53,click,3
503,17,order,5
503,294,click,3
503,268,view,1
503,30,view,1
503,100,order,5
503,284,view,1
503,293,order,5
503,197,view,1
504,172,view,1
504,8,click,3
504,294,view,1
504,196,view,1
504,1,view,1
504,207,view,1
504,43,view,1
504,269,view,1
504,55,view,1
504,297,click,3
504,246,view,1
504,280,click,3
504,278,view,1
504,51,order,5
504,276,view,1
504,69,view,1
504,261,view,1
504,112,order,5
504,170,view,1
505,134,click,3
505,288,click,3
505,266,click,3
505,295,order,5
505,131,order,5
505,126,view,1
505,90,click,3
505,40,click,3
506,231,click,3
506,99,view,1
506,95,view,1
506,75,view,1
506,240,order,5
506,204,view,1
506,60,order,5
506,137,view,1
506,255,click,3
506,250,click,3
506,168,order,5
507,26,click,3
507,34,view,1
507,98,order,5
507,175,view,1
507,269,order,5
507,60,click,3
507,237,order,5
507,82,click,3
507,222,view,1
507,54,order,5
507,184,click,3
507,192,view,1
507,205,view,1
507,8,view,1
507,7,view,1
507,183,view,1
507,204,order,5
507,245,view,1
508,143,click,3
508,15,click,3
508,73,order,5
508,55,view,1
508,164,order,5
508,277,click,3
508,183,view,1
508,300,view,1
509,166,order,5
509,264,view,1
509,183,view,1
509,179,view,1
509,181,view,1
509,195,click,3
509,170,click,3
509,193,click,3
509,16,click,3
509,293,view,1
509,209,view,1
509,46,order,5
509,12,click,3
509,220,view,1
509,152,view,1
509,145,view,1
509,65,click,3
509,274,click,3
509,43,click,3
510,15,order,5
510,14,click,3
510,71,view,1
510,189,view,1
510,177,view,1
510,193,click,3
510,194,view,1
510,51,view,1
510,287,view,1
511,269,view,1
511,28,order,5
511,48,view,1
511,90,view,1
511,19,order,5
511,197,order,5
511,70,click,3
511,151,order,5
511,262,view,1
511,295,click,3
511,233,order,5
511,125,view,1
511,37,view,1
511,281,click,3
511,66,click,3
511,154,order,5
511,78,view,1
511,232,view,1
511,297,view,1
511,234,click,3
512,65,view,1
512,155,view,1
512,30,view,1
512,124,view,1
512,48,order,5
512,114,order,5
512,127,view,1
512,231,order,5
512,248,view,1
512,284,order,5
512,185,click,3
512,76,view,1
512,47,view,1
512,235,view,1
512,70,view,1
512,277,view,1
512,91,click,3
512,252,click,3
513,203,view,1
513,205,click,3
513,91,order,5
513,164,view,1
513,76,view,1
513,193,view,1
513,186,view,1
513,60,view,1
513,230,view,1
513,73,view,1
513,222,click,3
513,29,click,3
513,54,view,1
513,290,click,3
513,144,view,1
513,55,view,1
513,165,order,5
513,276,view,1
513,226,view,1
514,246,view,1
514,33,click,3
514,69,click,3
514,272,view,1
514,279,view,1
514,13,click,3
514,117,order,5
514,127,view,1
514,196,order,5
514,172,click,3
514,221,click,3
514,300,click,3
514,41,view,1
514,1,order,5
515,110,view,1
515,160,click,3
515,128,view,1
515,207,click,3
515,247,order,5
515,278,view,1
515,187,order,5
515,249,view,1
515,44,order,5
516,245,view,1
516,156,view,1
516,12,click,3
516,158,order,5
516,193,order,5
516,255,view,1
516,137,order,5
516,98,order,5
516,192,order,5
516,133,click,3
516,184,click,3
516,300,view,1
516,80,order,5
516,269,view,1
516,99,order,5
516,26,view,1
516,51,order,5
516,250,order,5
516,281,click,3
516,194,view,1
517,101,order,5
517,84,view,1
517,35,click,3
517,56,click,3
517,28,view,1
517,264,view,1
517,269,click,3
517,14,view,1
518,12,order,5
518,16,order,5
518,186,view,1
518,123,click,3
518,31,click,3
518,248,order,5
518,30,click,3
518,55,view,1
518,165,order,5
518,76,click,3
518,164,view,1
518,101,view,1
518,121,view,1
518,284,click,3
518,222,view,1
519,46,click,3
519,31,click,3
519,81,view,1
519,145,click,3
519,179,view,1
519,200,order,5
519,202,order,5
519,274,order,5
520,134,click,3
520,58,order,5
520,171,view,1
520,75,view,1
520,187,view,1
520,70,view,1
520,32,view,1
520,244,click,3
520,141,view,1
520,74,order,5
520,259,order,5
520,221,click,3
520,182,view,1
520,94,view,1
520,193,view,1
520,23,click,3
520,267,order,5
520,173,view,1
521,74,click,3
521,259,view,1
521,258,view,1
521,187,view,1
521,31,click,3
521,256,view,1
521,120,view,1
521,91,view,1
521,287,view,1
521,72,view,1
521,23,view,1
521,168,click,3
521,69,order,5
521,83,view,1
521,197,order,5
521,94,order,5
521,171,order,5
522,48,click,3
522,35,order,5
522,15,click,3
522,283,view,1
522,149,click,3
522,166,order,5
522,115,view,1
522,79,click,3
522,103,order,5
522,19,click,3
522,38,order,5
522,239,click,3
522,297,view,1
522,245,click,3
522,129,order,5
522,95,click,3
522,252,order,5
522,164,click,3
522,92,order,5
522,124,view,1
523,234,order,5
523,15,click,3
523,177,view,1
523,291,click,3
523,43,click,3
523,212,order,5
523,128,order,5
523,213,click,3
523,207,click,3
523,245,view,1
523,69,click,3
523,161,order,5
523,110,click,3
523,300,view,1
523,160,view,1
523,97,view,1
524,44,click,3
524,194,view,1
524,270,view,1
524,19,order,5
524,63,view,1
524,197,view,1
524,190,view,1
524,94,view,1
524,53,order,5
524,285,order,5
525,151,order,5
525,121,click,3
525,97,view,1
525,195,view,1
525,90,view,1
525,5,view,1
525,266,view,1
525,101,order,5
525,37,order,5
525,48,view,1
525,8,view,1
525,213,view,1
525,54,view,1
525,133,view,1
525,166,order,5
525,1,order,5
525,220,view,1
526,190,click,3
526,264,view,1
526,81,click,3
526,158,view,1
526,210,view,1
526,139,order,5
526,286,view,1
526,179,view,1
526,49,view,1
526,36,view,1
527,119,click,3
527,206,click,3
527,165,click,3
527,9,order,5
527,143,click,3
527,34,click,3
527,271,view,1
527,249,view,1
527,209,view,1
527,248,view,1
528,178,view,1
528,214,view,1
528,9,order,5
528,271,order,5
528,78,view,1
528,150,click,3
528,239,view,1
528,270,view,1
529,221,view,1
529,74,click,3
529,80,order,5
529,102,click,3
529,96,order,5
529,58,view,1
529,106,click,3
529,171,view,1
529,23,view,1
529,273,view,1
529,232,view,1
529,57,view,1
529,67,view,1
529,79,click,3
529,18,click,3
529,266,click,3
529,100,view,1
529,256,view,1
529,280,view,1
529,213,click,3
530,292,view,1
530,152,order,5
530,226,view,1
530,281,view,1
530,263,view,1
530,99,click,3
530,32,order,5
530,224,order,5
530,135,click,3
530,9,order,5
530,160,view,1
530,16,view,1
530,158,view,1
530,189,click,3
530,296,view,1
530,211,view,1
530,54,order,5
530,209,view,1
530,271,view,1
530,177,order,5
531,250,order,5
531,45,view,1
531,246,click,3
531,150,order,5
531,138,order,5
531,170,click,3
531,271,view,1
531,277,click,3
531,264,order,5
531,217,view,1
531,51,view,1
531,29,view,1
531,128,view,1
531,203,order,5
531,196,click,3
531,6,view,1
532,53,order,5
532,124,view,1
532,268,click,3
532,112,order,5
532,188,click,3
532,44,click,3
532,26,view,1
532,167,click,3
532,20,view,1
532,286,click,3
532,22,click,3
532,186,view,1
532,91,order,5
532,199,click,3
532,9,click,3
533,26,view,1
533,85,view,1
533,40,click,3
533,184,click,3
533,255,order,5
533,99,click,3
533,269,order,5
533,244,order,5
533,237,order,5
534,300,order,5
534,67,click,3
534,138,view,1
534,51,order,5
534,25,order,5
534,56,view,1
534,74,view,1
534,184,view,1
534,26,click,3
534,196,view,1
534,178,view,1
534,150,view,1
534,280,order,5
534,121,view,1
534,117,click,3
534,168,view,1
534,278,view,1
534,233,view,1
534,45,view,1
535,164,view,1
535,76,click,3
535,155,view,1
535,144,view,1
535,33,view,1
535,238,view,1
535,276,order,5
535,163,view,1
535,31,view,1
535,82,click,3
535,70,view,1
535,165,view,1
535,199,view,1
535,55,click,3
535,235,view,1
535,198,view,1
535,183,view,1
536,45,view,1
536,191,view,1
536,90,order,5
536,254,view,1
536,114,view,1
536,35,view,1
536,232,order,5
536,297,order,5
536,166,order,5
536,223,view,1
536,6,order,5
537,1,view,1
537,196,view,1
537,51,view,1
537,276,view,1
537,14,order,5
537,56,order,5
537,170,click,3
537,164,view,1
537,73,order,5
537,127,view,1
537,279,order,5
538,78,view,1
538,17,view,1
538,142,click,3
538,292,view,1
538,94,view,1
538,197,view,1
538,191,view,1
538,204,view,1
538,74,order,5
538,209,click,3
538,153,view,1
538,217,order,5
538,85,view,1
538,100,view,1
538,148,view,1
538,60,view,1
538,206,view,1
538,150,click,3
538,264,view,1
539,176,click,3
539,76,click,3
539,242,view,1
539,55,order,5
539,54,order,5
539,194,click,3
539,155,view,1
539,286,click,3
539,185,click,3
539,222,click,3
539,140,view,1
540,261,view,1
540,275,view,1
540,183,view,1
540,74,view,1
540,277,order,5
540,201,click,3
540,94,view,1
540,110,click,3
540,232,click,3
541,128,click,3
541,70,order,5
541,33,order,5
541,109,view,1
541,276,click,3
541,267,click,3
541,176,click,3
541,46,order,5
541,180,view,1
542,258,view,1
542,178,view,1
542,208,view,1
542,40,click,3
542,273,view,1
542,140,view,1
542,151,click,3
542,99,view,1
542,270,order,5
542,120,click,3
542,200,view,1
543,46,click,3
543,254,click,3
543,134,order,5
543,153,view,1
543,195,click,3
543,274,view,1
543,67,view,1
543,181,view,1
543,128,view,1
543,257,view,1
543,179,view,1
543,161,view,1
543,200,view,1
543,202,view,1
543,297,view,1
543,111,view,1
543,78,view,1
544,226,view,1
544,58,click,3
544,30,order,5
544,254,click,3
544,187,order,5
544,109,view,1
544,65,view,1
544,78,click,3
544,298,view,1
544,221,click,3
544,207,view,1
544,11,view,1
544,233,click,3
544,263,click,3
544,227,view,1
544,178,click,3
544,160,view,1
544,251,click,3
545,66,click,3
545,294,click,3
545,271,view,1
545,194,order,5
545,40,order,5
545,251,order,5
545,135,view,1
545,173,order,5
545,59,click,3
545,195,order,5
546,269,view,1
546,94,view,1
546,242,view,1
546,84,click,3
546,98,click,3
546,85,view,1
546,140,view,1
546,26,view,1
546,8,view,1
546,170,order,5
546,193,order,5
546,246,view,1
546,28,view,1
547,195,view,1
547,64,view,1
547,46,order,5
547,24,view,1
547,183,click,3
547,233,view,1
547,246,click,3
547,11,order,5
547,271,view,1
547,181,click,3
547,161,click,3
547,251,view,1
547,175,view,1
547,293,click,3
547,179,order,5
547,81,click,3
547,200,view,1
547,106,order,5
548,138,view,1
548,217,order,5
548,132,click,3
548,243,click,3
548,34,click,3
548,280,view,1
548,133,view,1
548,33,order,5
549,286,view,1
549,24,view,1
549,54,click,3
549,161,order,5
549,179,order,5
549,81,view,1
549,99,view,1
549,112,view,1
549,67,click,3
549,15,view,1
549,181,click,3
549,264,order,5
550,177,view,1
550,195,order,5
550,14,click,3
550,181,click,3
550,165,click,3
550,249,click,3
550,1,click,3
550,128,click,3
550,261,view,1
551,147,view,1
551,113,view,1
551,262,click,3
551,10,view,1
551,280,view,1
551,6,click,3
551,217,order,5
551,184,click,3
551,110,order,5
552,98,view,1
552,9,view,1
552,111,order,5
552,143,view,1
552,281,click,3
552,259,click,3
552,152,view,1
552,258,view,1
552,271,view,1
552,148,click,3
552,49,order,5
552,228,click,3
553,100,view,1
553,156,view,1
553,52,view,1
553,231,click,3
553,58,view,1
553,18,order,5
553,187,click,3
553,226,view,1
553,110,click,3
553,194,order,5
554,284,view,1
554,67,view,1
554,155,view,1
554,238,view,1
554,54,order,5
554,73,view,1
554,158,click,3
554,235,order,5
554,58,click,3
554,144,click,3
554,185,view,1
554,65,order,5
554,27,view,1
554,156,click,3
554,140,order,5
554,282,order,5
554,176,view,1
554,121,click,3
554,91,click,3
555,73,view,1
555,240,view,1
555,160,view,1
555,80,click,3
555,49,click,3
555,130,click,3
555,184,view,1
555,255,click,3
555,175,order,5
555,228,view,1
555,26,view,1
555,108,view,1
555,40,view,1
555,284,order,5
555,137,click,3
555,41,view,1
555,135,click,3
555,21,view,1
556,196,view,1
556,138,order,5
556,66,view,1
556,246,view,1
556,170,order,5
556,168,view,1
556,191,view,1
556,251,order,5
556,178,view,1
557,165,view,1
557,235,click,3
557,76,view,1
557,9,view,1
557,155,click,3
557,252,view,1
557,205,view,1
557,16,view,1
558,174,view,1
558,160,click,3
558,70,click,3
558,124,order,5
558,35,view,1
558,106,order,5
558,214,view,1
558,202,order,5
558,249,view,1
558,20,order,5
559,111,view,1
559,136,order,5
559,263,view,1
559,271,view,1
559,207,order,5
559,81,click,3
559,281,order,5
559,174,click,3
559,14,click,3
560,161,order,5
560,181,view,1
560,153,click,3
560,145,view,1
560,29,click,3
560,78,view,1
560,69,view,1
560,198,order,5
560,160,click,3
560,66,view,1
560,264,order,5
560,200,view,1
561,12,view,1
561,11,click,3
561,264,click,3
561,180,view,1
561,266,view,1
561,134,view,1
561,54,click,3
561,140,view,1
561,113,order,5
561,21,click,3
561,242,view,1
561,91,click,3
561,145,click,3
561,288,view,1
562,156,click,3
562,80,view,1
562,237,view,1
562,8,view,1
562,191,click,3
562,240,view,1
562,69,view,1
562,215,click,3
562,75,view,1
562,111,view,1
562,218,click,3
562,73,view,1
562,123,order,5
562,74,order,5
562,3,view,1
562,131,click,3
562,193,order,5
562,130,order,5
563,55,view,1
563,135,view,1
563,169,order,5
563,226,view,1
563,239,view,1
563,95,click,3
563,37,view,1
563,294,click,3
563,66,view,1
563,197,click,3
563,196,view,1
563,139,order,5
563,136,click,3
564,143,view,1
564,69,view,1
564,284,order,5
564,177,click,3
564,180,order,5
564,129,click,3
564,145,view,1
564,101,order,5
564,116,view,1
564,29,click,3
565,91,order,5
565,20,order,5
565,284,click,3
565,186,order,5
565,267,click,3
565,54,view,1
565,4,order,5
565,83,view,1
565,47,click,3
565,163,view,1
565,124,view,1
565,31,view,1
565,183,view,1
565,249,click,3
565,167,view,1
565,30,view,1
565,70,view,1
565,277,view,1
566,74,view,1
566,221,order,5
566,163,click,3
566,51,view,1
566,41,view,1
566,297,click,3
566,102,view,1
566,173,view,1
566,262,click,3
566,177,order,5
566,267,view,1
566,46,order,5
566,58,view,1
567,297,click,3
567,287,order,5
567,58,order,5
567,182,view,1
567,118,order,5
567,74,view,1
567,102,click,3
567,254,view,1
567,83,view,1
567,168,view,1
567,71,order,5
567,100,order,5
567,72,click,3
567,171,view,1
567,114,click,3
567,94,view,1
568,92,view,1
568,149,view,1
568,297,view,1
568,98,view,1
568,194,order,5
568,55,click,3
568,151,order,5
568,37,order,5
568,171,order,5
569,43,click,3
569,278,view,1
569,249,view,1
569,71,click,3
569,106,view,1
569,128,order,5
569,105,view,1
569,135,order,5
569,42,view,1
570,100,click,3
570,48,view,1
570,15,view,1
570,22,order,5
570,234,view,1
570,249,order,5
570,135,view,1
570,14,view,1
570,112,view,1
570,294,click,3
570,160,click,3
570,2,click,3
570,16,view,1
570,25,order,5
570,128,click,3
570,74,click,3
570,152,click,3
570,217,view,1
571,214,click,3
571,148,click,3
571,58,view,1
571,270,click,3
571,44,view,1
571,159,order,5
571,227,view,1
571,288,order,5
571,237,view,1
571,131,click,3
571,196,click,3
571,59,view,1
571,172,view,1
571,140,view,1
571,180,view,1
571,17,view,1
571,116,order,5
571,190,view,1
572,192,click,3
572,269,order,5
572,22,order,5
572,197,click,3
572,63,view,1
572,199,view,1
572,179,view,1
572,226,view,1
572,98,click,3
572,88,click,3
572,65,view,1
572,201,order,5
572,294,view,1
572,222,view,1
572,101,view,1
572,167,click,3
572,66,view,1
572,254,view,1
572,12,view,1
573,78,order,5
573,290,view,1
573,18,view,1
573,111,order,5
573,292,view,1
573,8,view,1
573,209,view,1
573,9,view,1
573,32,order,5
573,281,click,3
573,70,click,3
573,20,view,1
574,127,view,1
574,43,view,1
574,37,view,1
574,261,click,3
574,71,view,1
574,16,order,5
574,133,view,1
574,15,order,5
574,111,order,5
574,177,order,5
574,207,order,5
574,214,view,1
574,14,view,1
574,105,click,3
574,63,click,3
575,292,view,1
575,271,view,1
575,184,view,1
575,206,view,1
575,273,view,1
575,16,order,5
575,148,view,1
575,211,view,1
575,54,order,5
575,180,order,5
575,196,order,5
575,192,view,1
575,164,view,1
575,226,view,1
575,249,view,1
575,278,order,5
576,194,order,5
576,266,view,1
576,159,view,1
576,126,view,1
576,131,view,1
576,180,order,5
576,116,click,3
576,270,view,1
576,152,view,1
576,195,view,1
576,242,view,1
576,129,view,1
576,289,click,3
577,58,view,1
577,76,view,1
577,262,click,3
577,230,click,3
577,182,order,5
577,178,click,3
577,141,click,3
577,25,click,3
577,1,view,1
578,178,view,1
578,266,view,1
578,254,view,1
578,6,view,1
578,263,order,5
578,166,view,1
578,125,view,1
578,103,click,3
578,38,order,5
578,26,view,1
578,98,click,3
578,270,view,1
578,187,view,1
578,138,view,1
579,200,order,5
579,92,order,5
579,90,click,3
579,28,view,1
579,103,view,1
579,93,order,5
579,227,view,1
579,114,order,5
579,134,click,3
579,232,order,5
580,234,view,1
580,257,view,1
580,109,view,1
580,74,view,1
580,52,click,3
580,221,view,1
580,120,view,1
580,139,click,3
580,274,view,1
580,262,view,1
580,182,view,1
580,124,order,5
580,34,order,5
580,118,click,3
580,72,view,1
580,195,view,1
580,100,view,1
580,253,click,3
580,231,order,5
580,171,view,1
581,181,click,3
581,207,click,3
581,141,view,1
581,286,view,1
581,137,click,3
581,161,view,1
581,46,view,1
581,202,view,1
581,135,view,1
581,81,view,1
582,144,click,3
582,200,click,3
582,177,view,1
582,91,click,3
582,165,click,3
582,55,click,3
582,257,view,1
582,298,view,1
582,74,view,1
582,251,view,1
582,140,click,3
582,70,order,5
582,164,click,3
582,65,view,1
582,176,order,5
582,4,view,1
582,100,click,3
582,284,view,1
583,29,view,1
583,115,click,3
583,159,order,5
583,50,order,5
583,21,order,5
583,266,order,5
583,158,view,1
583,94,view,1
583,178,order,5
584,184,view,1
584,204,order,5
584,192,order,5
584,122,order,5
584,3,click,3
584,49,view,1
584,60,click,3
584,269,view,1
584,34,view,1
584,61,order,5
584,232,view,1
584,40,click,3
584,12,view,1
584,85,view,1
585,204,view,1
585,40,view,1
585,3,click,3
585,99,order,5
585,264,click,3
585,8,order,5
585,184,view,1
585,137,view,1
585,178,view,1
585,269,order,5
585,255,click,3
585,98,click,3
586,262,order,5
586,292,order,5
586,176,view,1
586,191,order,5
586,127,click,3
586,231,click,3
586,274,order,5
586,111,order,5
586,271,click,3
586,152,order,5
587,234,view,1
587,135,click,3
587,182,view,1
587,35,order,5
587,225,view,1
587,105,click,3
587,233,click,3
587,268,order,5
587,216,view,1
587,16,view,1
587,37,view,1
587,261,view,1
588,265,click,3
588,195,order,5
588,198,view,1
588,74,order,5
588,217,view,1
588,202,order,5
588,220,order,5
588,5,order,5
588,247,order,5
588,171,click,3
589,13,click,3
589,32,view,1
589,137,view,1
589,66,view,1
589,63,order,5
589,281,click,3
589,194,view,1
589,21,order,5
589,131,order,5
589,188,click,3
589,169,click,3
590,243,order,5
590,65,view,1
590,133,order,5
590,33,order,5
590,69,order,5
590,295,order,5
590,151,view,1
590,36,view,1
590,7,view,1
590,162,view,1
590,279,order,5
590,217,order,5
590,280,view,1
590,172,view,1
591,259,view,1
591,187,order,5
591,179,view,1
591,120,view,1
591,165,view,1
591,171,order,5
591,188,view,1
591,134,order,5
592,287,view,1
592,269,order,5
592,251,order,5
592,81,view,1
592,277,click,3
592,260,view,1
592,187,view,1
592,100,view,1
592,15,click,3
592,178,click,3
592,72,view,1
592,55,view,1
592,273,click,3
592,74,view,1
592,262,click,3
592,283,order,5
592,69,view,1
592,184,click,3
592,7,view,1
592,151,view,1
593,149,view,1
593,202,click,3
593,144,order,5
593,38,view,1
593,297,view,1
593,213,order,5
593,232,order,5
593,291,view,1
593,100,order,5
593,125,view,1
593,272,click,3
593,90,view,1
593,166,order,5
593,146,order,5
593,210,view,1
593,28,view,1
593,6,view,1
593,35,click,3
593,151,click,3
593,84,view,1
594,44,order,5
594,80,view,1
594,259,view,1
594,22,view,1
594,107,click,3
594,88,order,5
594,226,click,3
594,8,order,5
594,67,view,1
594,294,view,1
594,197,click,3
595,92,click,3
595,122,view,1
595,123,view,1
595,245,order,5
595,204,view,1
595,193,click,3
595,82,view,1
595,49,view,1
595,37,view,1
595,184,click,3
595,240,view,1
595,244,view,1
595,75,click,3
595,175,view,1
595,119,view,1
595,3,order,5
595,262,click,3
595,200,view,1
595,283,click,3
595,156,order,5
596,131,click,3
596,115,order,5
596,193,click,3
596,254,order,5
596,229,view,1
596,46,view,1
596,159,click,3
596,270,view,1
596,266,order,5
596,134,click,3
596,26,view,1
596,272,view,1
596,29,order,5
596,57,order,5
597,177,click,3
597,75,order,5
597,2,view,1
597,191,order,5
597,175,view,1
597,156,view,1
597,122,order,5
597,113,view,1
597,54,click,3
597,198,click,3
597,49,order,5
598,266,click,3
598,26,order,5
598,255,view,1
598,99,view,1
598,191,order,5
598,237,click,3
598,111,view,1
598,112,click,3
598,286,view,1
598,65,click,3
598,204,view,1
598,80,view,1
598,156,order,5
598,244,order,5
598,230,click,3
598,229,click,3
598,269,order,5
599,125,click,3
599,55,order,5
599,227,order,5
599,235,view,1
599,199,view,1
599,92,view,1
599,96,order,5
599,26,view,1
599,84,view,1
599,6,view,1
599,197,view,1
599,292,view,1
599,180,order,5
599,264,view,1
600,44,click,3
600,197,view,1
600,66,click,3
600,74,view,1
600,111,view,1
600,63,order,5
600,199,view,1
600,190,view,1
600,268,order,5
600,188,click,3
600,194,view,1
600,294,click,3
601,245,view,1
601,158,view,1
601,134,order,5
601,132,view,1
601,17,click,3
601,199,view,1
601,266,order,5
601,161,view,1
601,180,order,5
601,289,view,1
601,274,view,1
601,270,view,1
601,242,view,1
601,189,click,3
601,181,view,1
602,249,click,3
602,240,view,1
602,17,click,3
602,193,order,5
602,223,click,3
602,255,view,1
602,89,view,1
602,128,view,1
602,83,view,1
602,252,view,1
602,147,view,1
602,80,order,5
603,95,click,3
603,93,view,1
603,116,order,5
603,149,order,5
603,194,order,5
603,104,view,1
603,151,click,3
603,146,click,3
603,48,view,1
603,221,click,3
603,212,view,1
603,28,order,5
603,103,view,1
603,35,view,1
603,7,click,3
603,197,view,1
603,233,view,1
603,236,order,5
603,50,view,1
603,210,order,5
604,178,order,5
604,198,order,5
604,102,view,1
604,50,view,1
604,215,click,3
604,73,click,3
604,250,view,1
604,30,view,1
604,171,click,3
604,228,order,5
604,286,view,1
604,125,view,1
604,251,order,5
604,91,click,3
604,293,view,1
604,181,view,1
604,118,click,3
604,195,view,1
604,88,view,1
604,105,view,1
605,208,view,1
605,286,click,3
605,202,view,1
605,141,click,3
605,17,click,3
605,153,order,5
605,195,order,5
605,70,view,1
605,206,view,1
605,179,view,1
605,230,order,5
605,16,view,1
605,261,click,3
605,220,click,3
605,274,order,5
605,46,click,3
605,200,view,1
605,81,click,3
606,42,view,1
606,213,view,1
606,82,order,5
606,43,view,1
606,154,view,1
606,84,view,1
606,51,order,5
606,212,view,1
606,133,click,3
606,177,order,5
606,236,view,1
606,215,click,3
606,131,click,3
606,132,view,1
606,159,click,3
607,11,click,3
607,205,view,1
607,109,click,3
607,168,view,1
607,26,view,1
607,209,view,1
607,270,view,1
607,289,click,3
607,186,order,5
607,99,click,3
607,266,click,3
607,34,click,3
607,295,click,3
607,260,click,3
607,29,order,5
607,264,view,1
607,194,click,3
607,253,view,1
607,199,view,1
607,17,order,5
608,81,click,3
608,195,view,1
608,286,click,3
608,111,view,1
608,74,view,1
608,202,order,5
608,101,view,1
608,133,view,1
608,67,view,1
608,208,view,1
608,181,order,5
608,266,click,3
608,141,click,3
608,220,view,1
608,179,view,1
608,31,view,1
608,145,view,1
608,249,view,1
608,264,click,3
609,83,click,3
609,221,click,3
609,102,click,3
609,262,view,1
609,126,view,1
609,171,order,5
609,208,view,1
609,111,click,3
609,256,view,1
610,67,click,3
610,54,order,5
610,209,order,5
610,229,click,3
610,81,view,1
610,161,view,1
610,65,view,1
610,202,view,1
610,286,view,1
610,12,click,3
610,281,view,1
610,24,view,1
610,181,order,5
610,148,view,1
610,21,view,1
610,145,click,3
610,33,order,5
611,48,view,1
611,267,click,3
611,123,view,1
611,16,click,3
611,106,view,1
611,259,order,5
611,101,click,3
611,232,order,5
611,151,view,1
611,37,click,3
611,207,order,5
611,91,view,1
612,297,order,5
612,228,order,5
612,48,click,3
612,114,view,1
612,119,view,1
612,227,click,3
612,28,view,1
612,37,view,1
612,92,view,1
612,122,order,5
612,6,order,5
612,170,view,1
612,232,click,3
612,62,view,1
612,125,order,5
612,281,view,1
612,41,view,1
612,210,view,1
613,148,view,1
613,111,view,1
613,276,view,1
613,201,view,1
613,57,click,3
613,292,click,3
613,271,click,3
613,25,view,1
614,101,view,1
614,19,view,1
614,273,view,1
614,291,order,5
614,232,view,1
614,1,click,3
614,125,order,5
614,222,view,1
614,170,view,1
614,174,order,5
614,244,order,5
614,225,view,1
614,186,click,3
614,171,click,3
614,6,view,1
614,190,order,5
615,133,order,5
615,51,order,5
615,218,click,3
615,280,click,3
615,205,view,1
615,172,view,1
615,69,view,1
615,170,click,3
615,150,order,5
615,196,order,5
615,246,click,3
615,233,click,3
615,176,click,3
615,138,view,1
616,132,order,5
616,131,view,1
616,295,view,1
616,113,order,5
616,194,view,1
616,296,order,5
616,9,view,1
616,289,order,5
616,11,view,1
616,275,view,1
616,20,view,1
616,97,click,3
616,154,view,1
616,116,view,1
616,216,view,1
617,291,order,5
617,19,view,1
617,101,order,5
617,149,view,1
617,22,view,1
617,180,view,1
617,79,view,1
617,6,order,5
617,66,click,3
617,26,order,5
617,251,view,1
617,36,view,1
617,284,click,3
617,4,order,5
618,100,order,5
618,251,view,1
618,198,order,5
618,168,click,3
618,178,click,3
618,55,view,1
618,171,click,3
618,24,view,1
618,194,view,1
618,16,click,3
618,150,click,3
618,273,view,1
618,23,view,1
618,170,view,1
619,134,order,5
619,31,view,1
619,38,click,3
619,53,view,1
619,12,click,3
619,27,view,1
619,232,click,3
619,166,click,3
619,48,order,5
619,146,view,1
619,293,view,1
619,235,click,3
619,149,view,1
620,222,click,3
620,183,view,1
620,55,order,5
620,224,view,1
620,12,click,3
620,202,order,5
620,31,view,1
620,140,order,5
620,114,click,3
620,205,view,1
621,58,view,1
621,273,click,3
621,46,click,3
